i,j,price,amplitude,lower_bound,upper_bound
INFLOW.2013-04-30 00:00:00,stor_Folsom.2013-04-30 00:00:00,0.0,1.0,202.687063695,202.687063695
stor_Folsom.2013-04-30 00:00:00,stor_Folsom.2013-05-31 00:00:00,2070.18116823,0.998749063,111.013367,1202.644809
stor_Folsom.2013-04-30 00:00:00,flow_Folsom.2013-04-30 00:00:00,6418.65732148,1.0,0.0,2874.3837863
stor_Folsom.2013-04-30 00:00:00,spill_Folsom.2013-04-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2013-04-30 00:00:00,flow_Folsom.2013-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2013-04-30 00:00:00,stor_Nimbus.2013-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-04-30 00:00:00,stor_Nimbus.2013-04-30 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2013-04-30 00:00:00,stor_Nimbus.2013-05-31 00:00:00,62023.0971335,1.0,0.0,10.85464056
stor_Nimbus.2013-04-30 00:00:00,flow_Nimbus.2013-04-30 00:00:00,526.806477469,1.0,0.0,2881.62115834
stor_Nimbus.2013-04-30 00:00:00,spill_Nimbus.2013-04-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2013-04-30 00:00:00,flow_Nimbus.2013-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2013-04-30 00:00:00,DELTA.2013-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-04-30 00:00:00,stor_New Melones.2013-04-30 00:00:00,0.0,1.0,86.8021060023,86.8021060023
stor_New Melones.2013-04-30 00:00:00,stor_New Melones.2013-05-31 00:00:00,498.336660788,0.999321932,98.67854843,2985.02609
stor_New Melones.2013-04-30 00:00:00,flow_New Melones.2013-04-30 00:00:00,10309.5173944,1.0,0.0,581.376673152
stor_New Melones.2013-04-30 00:00:00,spill_New Melones.2013-04-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2013-04-30 00:00:00,flow_New Melones.2013-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2013-04-30 00:00:00,DELTA.2013-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-04-30 00:00:00,stor_Pine Flat.2013-04-30 00:00:00,0.0,1.0,153.538928202,153.538928202
stor_Pine Flat.2013-04-30 00:00:00,stor_Pine Flat.2013-05-31 00:00:00,726.42519565,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2013-04-30 00:00:00,flow_Pine Flat.2013-04-30 00:00:00,6529.64548623,1.0,0.0,588.646084637
stor_Pine Flat.2013-04-30 00:00:00,spill_Pine Flat.2013-04-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2013-04-30 00:00:00,flow_Pine Flat.2013-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2013-04-30 00:00:00,DELTA.2013-04-30 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2013-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2013-05-31 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2013-05-31 00:00:00,stor_Shasta.2013-05-31 00:00:00,0.0,1.0,326.23674643,326.23674643
stor_Shasta.2013-05-31 00:00:00,stor_Shasta.2013-06-30 00:00:00,1181.21776161,0.999171932,662.0238805,5614.932874
stor_Shasta.2013-05-31 00:00:00,flow_Shasta.2013-05-31 00:00:00,9607.95189339,1.0,0.0,4106.65280227
stor_Shasta.2013-05-31 00:00:00,spill_Shasta.2013-05-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2013-05-31 00:00:00,flow_Shasta.2013-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2013-05-31 00:00:00,stor_Keswick.2013-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-05-31 00:00:00,stor_Keswick.2013-05-31 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2013-05-31 00:00:00,stor_Keswick.2013-06-30 00:00:00,86149.1274025,1.0,0.0,29.35686722
stor_Keswick.2013-05-31 00:00:00,flow_Keswick.2013-05-31 00:00:00,1146.17155539,1.0,0.0,4414.56122045
stor_Keswick.2013-05-31 00:00:00,spill_Keswick.2013-05-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2013-05-31 00:00:00,flow_Keswick.2013-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2013-05-31 00:00:00,DELTA.2013-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-05-31 00:00:00,stor_Folsom.2013-05-31 00:00:00,0.0,1.0,158.456117626,158.456117626
stor_Folsom.2013-05-31 00:00:00,stor_Folsom.2013-06-30 00:00:00,2113.30013532,0.998749063,111.013367,1202.644809
stor_Folsom.2013-05-31 00:00:00,flow_Folsom.2013-05-31 00:00:00,6552.34887609,1.0,0.0,2874.3837863
stor_Folsom.2013-05-31 00:00:00,spill_Folsom.2013-05-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2013-05-31 00:00:00,flow_Folsom.2013-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2013-05-31 00:00:00,stor_Nimbus.2013-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-05-31 00:00:00,stor_Nimbus.2013-05-31 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2013-05-31 00:00:00,stor_Nimbus.2013-06-30 00:00:00,63314.9494093,1.0,0.0,10.85464056
stor_Nimbus.2013-05-31 00:00:00,flow_Nimbus.2013-05-31 00:00:00,537.779119122,1.0,0.0,2881.62115834
stor_Nimbus.2013-05-31 00:00:00,spill_Nimbus.2013-05-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2013-05-31 00:00:00,flow_Nimbus.2013-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2013-05-31 00:00:00,DELTA.2013-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-05-31 00:00:00,stor_New Melones.2013-05-31 00:00:00,0.0,1.0,73.7983874371,73.7983874371
stor_New Melones.2013-05-31 00:00:00,stor_New Melones.2013-06-30 00:00:00,508.71631262,0.999321932,98.67854843,2985.02609
stor_New Melones.2013-05-31 00:00:00,flow_New Melones.2013-05-31 00:00:00,10524.2501375,1.0,0.0,581.376673152
stor_New Melones.2013-05-31 00:00:00,spill_New Melones.2013-05-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2013-05-31 00:00:00,flow_New Melones.2013-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2013-05-31 00:00:00,DELTA.2013-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-05-31 00:00:00,stor_Pine Flat.2013-05-31 00:00:00,0.0,1.0,168.418218244,168.418218244
stor_Pine Flat.2013-05-31 00:00:00,stor_Pine Flat.2013-06-30 00:00:00,741.55558405,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2013-05-31 00:00:00,flow_Pine Flat.2013-05-31 00:00:00,6665.64877452,1.0,0.0,588.646084637
stor_Pine Flat.2013-05-31 00:00:00,spill_Pine Flat.2013-05-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2013-05-31 00:00:00,flow_Pine Flat.2013-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2013-05-31 00:00:00,DELTA.2013-05-31 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2013-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2013-06-30 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2013-06-30 00:00:00,stor_Shasta.2013-06-30 00:00:00,0.0,1.0,290.387623611,290.387623611
stor_Shasta.2013-06-30 00:00:00,stor_Shasta.2013-07-31 00:00:00,1154.29566471,0.999171932,662.0238805,5614.932874
stor_Shasta.2013-06-30 00:00:00,flow_Shasta.2013-06-30 00:00:00,9388.96895629,1.0,0.0,4106.65280227
stor_Shasta.2013-06-30 00:00:00,spill_Shasta.2013-06-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2013-06-30 00:00:00,flow_Shasta.2013-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2013-06-30 00:00:00,stor_Keswick.2013-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-06-30 00:00:00,stor_Keswick.2013-06-30 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2013-06-30 00:00:00,stor_Keswick.2013-07-31 00:00:00,84185.6295873,1.0,0.0,29.35686722
stor_Keswick.2013-06-30 00:00:00,flow_Keswick.2013-06-30 00:00:00,1120.04821388,1.0,0.0,4414.56122045
stor_Keswick.2013-06-30 00:00:00,spill_Keswick.2013-06-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2013-06-30 00:00:00,flow_Keswick.2013-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2013-06-30 00:00:00,DELTA.2013-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-06-30 00:00:00,stor_Folsom.2013-06-30 00:00:00,0.0,1.0,111.691374238,111.691374238
stor_Folsom.2013-06-30 00:00:00,stor_Folsom.2013-07-31 00:00:00,2065.13414351,0.998749063,111.013367,1202.644809
stor_Folsom.2013-06-30 00:00:00,flow_Folsom.2013-06-30 00:00:00,6403.00883319,1.0,0.0,2874.3837863
stor_Folsom.2013-06-30 00:00:00,spill_Folsom.2013-06-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2013-06-30 00:00:00,flow_Folsom.2013-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2013-06-30 00:00:00,stor_Nimbus.2013-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-06-30 00:00:00,stor_Nimbus.2013-06-30 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2013-06-30 00:00:00,stor_Nimbus.2013-07-31 00:00:00,61871.8864351,1.0,0.0,10.85464056
stor_Nimbus.2013-06-30 00:00:00,flow_Nimbus.2013-06-30 00:00:00,525.522142475,1.0,0.0,2881.62115834
stor_Nimbus.2013-06-30 00:00:00,spill_Nimbus.2013-06-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2013-06-30 00:00:00,flow_Nimbus.2013-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2013-06-30 00:00:00,DELTA.2013-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-06-30 00:00:00,stor_New Melones.2013-06-30 00:00:00,0.0,1.0,69.0358386894,69.0358386894
stor_New Melones.2013-06-30 00:00:00,stor_New Melones.2013-07-31 00:00:00,497.121728859,0.999321932,98.67854843,2985.02609
stor_New Melones.2013-06-30 00:00:00,flow_New Melones.2013-06-30 00:00:00,10284.3832068,1.0,0.0,581.376673152
stor_New Melones.2013-06-30 00:00:00,spill_New Melones.2013-06-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2013-06-30 00:00:00,flow_New Melones.2013-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2013-06-30 00:00:00,DELTA.2013-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-06-30 00:00:00,stor_Pine Flat.2013-06-30 00:00:00,0.0,1.0,85.6840719328,85.6840719328
stor_Pine Flat.2013-06-30 00:00:00,stor_Pine Flat.2013-07-31 00:00:00,724.654206376,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2013-06-30 00:00:00,flow_Pine Flat.2013-06-30 00:00:00,6513.72639377,1.0,0.0,588.646084637
stor_Pine Flat.2013-06-30 00:00:00,spill_Pine Flat.2013-06-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2013-06-30 00:00:00,flow_Pine Flat.2013-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2013-06-30 00:00:00,DELTA.2013-06-30 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2013-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2013-07-31 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2013-07-31 00:00:00,stor_Shasta.2013-07-31 00:00:00,0.0,1.0,254.148692896,254.148692896
stor_Shasta.2013-07-31 00:00:00,stor_Shasta.2013-08-31 00:00:00,1239.55216469,0.999171932,662.0238805,5614.932874
stor_Shasta.2013-07-31 00:00:00,flow_Shasta.2013-07-31 00:00:00,10082.4401386,1.0,0.0,4106.65280227
stor_Shasta.2013-07-31 00:00:00,spill_Shasta.2013-07-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2013-07-31 00:00:00,flow_Shasta.2013-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2013-07-31 00:00:00,stor_Keswick.2013-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-07-31 00:00:00,stor_Keswick.2013-07-31 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2013-07-31 00:00:00,stor_Keswick.2013-08-31 00:00:00,90403.598739,1.0,0.0,29.35686722
stor_Keswick.2013-07-31 00:00:00,flow_Keswick.2013-07-31 00:00:00,1202.77518987,1.0,0.0,4414.56122045
stor_Keswick.2013-07-31 00:00:00,spill_Keswick.2013-07-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2013-07-31 00:00:00,flow_Keswick.2013-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2013-07-31 00:00:00,DELTA.2013-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-07-31 00:00:00,stor_Folsom.2013-07-31 00:00:00,0.0,1.0,94.7057569078,94.7057569078
stor_Folsom.2013-07-31 00:00:00,stor_Folsom.2013-08-31 00:00:00,2217.66538488,0.998749063,111.013367,1202.644809
stor_Folsom.2013-07-31 00:00:00,flow_Folsom.2013-07-31 00:00:00,6875.93635998,1.0,0.0,2874.3837863
stor_Folsom.2013-07-31 00:00:00,spill_Folsom.2013-07-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2013-07-31 00:00:00,flow_Folsom.2013-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2013-07-31 00:00:00,stor_Nimbus.2013-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-07-31 00:00:00,stor_Nimbus.2013-07-31 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2013-07-31 00:00:00,stor_Nimbus.2013-08-31 00:00:00,66441.7555695,1.0,0.0,10.85464056
stor_Nimbus.2013-07-31 00:00:00,flow_Nimbus.2013-07-31 00:00:00,564.337316548,1.0,0.0,2881.62115834
stor_Nimbus.2013-07-31 00:00:00,spill_Nimbus.2013-07-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2013-07-31 00:00:00,flow_Nimbus.2013-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2013-07-31 00:00:00,DELTA.2013-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-07-31 00:00:00,stor_New Melones.2013-07-31 00:00:00,0.0,1.0,62.2411787332,62.2411787332
stor_New Melones.2013-07-31 00:00:00,stor_New Melones.2013-08-31 00:00:00,533.839268888,0.999321932,98.67854843,2985.02609
stor_New Melones.2013-07-31 00:00:00,flow_New Melones.2013-07-31 00:00:00,11043.9896878,1.0,0.0,581.376673152
stor_New Melones.2013-07-31 00:00:00,spill_New Melones.2013-07-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2013-07-31 00:00:00,flow_New Melones.2013-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2013-07-31 00:00:00,DELTA.2013-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-07-31 00:00:00,stor_Pine Flat.2013-07-31 00:00:00,0.0,1.0,55.1723510452,55.1723510452
stor_Pine Flat.2013-07-31 00:00:00,stor_Pine Flat.2013-08-31 00:00:00,778.177318343,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2013-07-31 00:00:00,flow_Pine Flat.2013-07-31 00:00:00,6994.83150108,1.0,0.0,588.646084637
stor_Pine Flat.2013-07-31 00:00:00,spill_Pine Flat.2013-07-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2013-07-31 00:00:00,flow_Pine Flat.2013-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2013-07-31 00:00:00,DELTA.2013-07-31 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2013-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2013-08-31 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2013-08-31 00:00:00,stor_Shasta.2013-08-31 00:00:00,0.0,1.0,252.093174802,252.093174802
stor_Shasta.2013-08-31 00:00:00,stor_Shasta.2013-09-30 00:00:00,1278.21647214,0.999171932,662.0238805,5614.932874
stor_Shasta.2013-08-31 00:00:00,flow_Shasta.2013-08-31 00:00:00,10396.9330821,1.0,0.0,4106.65280227
stor_Shasta.2013-08-31 00:00:00,spill_Shasta.2013-08-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2013-08-31 00:00:00,flow_Shasta.2013-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2013-08-31 00:00:00,stor_Keswick.2013-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-08-31 00:00:00,stor_Keswick.2013-08-31 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2013-08-31 00:00:00,stor_Keswick.2013-09-30 00:00:00,93223.4811847,1.0,0.0,29.35686722
stor_Keswick.2013-08-31 00:00:00,flow_Keswick.2013-08-31 00:00:00,1240.29233083,1.0,0.0,4414.56122045
stor_Keswick.2013-08-31 00:00:00,spill_Keswick.2013-08-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2013-08-31 00:00:00,flow_Keswick.2013-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2013-08-31 00:00:00,DELTA.2013-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-08-31 00:00:00,stor_Folsom.2013-08-31 00:00:00,0.0,1.0,96.9158630658,96.9158630658
stor_Folsom.2013-08-31 00:00:00,stor_Folsom.2013-09-30 00:00:00,2286.83915464,0.998749063,111.013367,1202.644809
stor_Folsom.2013-08-31 00:00:00,flow_Folsom.2013-08-31 00:00:00,7090.41153606,1.0,0.0,2874.3837863
stor_Folsom.2013-08-31 00:00:00,spill_Folsom.2013-08-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2013-08-31 00:00:00,flow_Folsom.2013-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2013-08-31 00:00:00,stor_Nimbus.2013-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-08-31 00:00:00,stor_Nimbus.2013-08-31 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2013-08-31 00:00:00,stor_Nimbus.2013-09-30 00:00:00,68514.2161899,1.0,0.0,10.85464056
stor_Nimbus.2013-08-31 00:00:00,flow_Nimbus.2013-08-31 00:00:00,581.940209873,1.0,0.0,2881.62115834
stor_Nimbus.2013-08-31 00:00:00,spill_Nimbus.2013-08-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2013-08-31 00:00:00,flow_Nimbus.2013-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2013-08-31 00:00:00,DELTA.2013-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-08-31 00:00:00,stor_New Melones.2013-08-31 00:00:00,0.0,1.0,61.7430835677,61.7430835677
stor_New Melones.2013-08-31 00:00:00,stor_New Melones.2013-09-30 00:00:00,550.490856683,0.999321932,98.67854843,2985.02609
stor_New Melones.2013-08-31 00:00:00,flow_New Melones.2013-08-31 00:00:00,11388.4754315,1.0,0.0,581.376673152
stor_New Melones.2013-08-31 00:00:00,spill_New Melones.2013-08-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2013-08-31 00:00:00,flow_New Melones.2013-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2013-08-31 00:00:00,DELTA.2013-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-08-31 00:00:00,stor_Pine Flat.2013-08-31 00:00:00,0.0,1.0,30.1195157493,30.1195157493
stor_Pine Flat.2013-08-31 00:00:00,stor_Pine Flat.2013-09-30 00:00:00,802.45031834,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2013-08-31 00:00:00,flow_Pine Flat.2013-08-31 00:00:00,7213.0153654,1.0,0.0,588.646084637
stor_Pine Flat.2013-08-31 00:00:00,spill_Pine Flat.2013-08-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2013-08-31 00:00:00,flow_Pine Flat.2013-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2013-08-31 00:00:00,DELTA.2013-08-31 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2013-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2013-09-30 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2013-09-30 00:00:00,stor_Shasta.2013-09-30 00:00:00,0.0,1.0,254.969364451,254.969364451
stor_Shasta.2013-09-30 00:00:00,stor_Shasta.2013-10-31 00:00:00,1204.87608442,0.999171932,662.0238805,5614.932874
stor_Shasta.2013-09-30 00:00:00,flow_Shasta.2013-09-30 00:00:00,9800.38697813,1.0,0.0,4106.65280227
stor_Shasta.2013-09-30 00:00:00,spill_Shasta.2013-09-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2013-09-30 00:00:00,flow_Shasta.2013-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2013-09-30 00:00:00,stor_Keswick.2013-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-09-30 00:00:00,stor_Keswick.2013-09-30 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2013-09-30 00:00:00,stor_Keswick.2013-10-31 00:00:00,87874.5855315,1.0,0.0,29.35686722
stor_Keswick.2013-09-30 00:00:00,flow_Keswick.2013-09-30 00:00:00,1169.12792577,1.0,0.0,4414.56122045
stor_Keswick.2013-09-30 00:00:00,spill_Keswick.2013-09-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Keswick.2013-09-30 00:00:00,flow_Keswick.2013-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Keswick.2013-09-30 00:00:00,DELTA.2013-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-09-30 00:00:00,stor_Folsom.2013-09-30 00:00:00,0.0,1.0,67.5233452772,67.5233452772
stor_Folsom.2013-09-30 00:00:00,stor_Folsom.2013-10-31 00:00:00,2155.62687698,0.998749063,111.013367,1202.644809
stor_Folsom.2013-09-30 00:00:00,flow_Folsom.2013-09-30 00:00:00,6683.58417024,1.0,0.0,2874.3837863
stor_Folsom.2013-09-30 00:00:00,spill_Folsom.2013-09-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Folsom.2013-09-30 00:00:00,flow_Folsom.2013-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Folsom.2013-09-30 00:00:00,stor_Nimbus.2013-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-09-30 00:00:00,stor_Nimbus.2013-09-30 00:00:00,0.0,1.0,0.0,0.0
stor_Nimbus.2013-09-30 00:00:00,stor_Nimbus.2013-10-31 00:00:00,64583.0687969,1.0,0.0,10.85464056
stor_Nimbus.2013-09-30 00:00:00,flow_Nimbus.2013-09-30 00:00:00,548.550151197,1.0,0.0,2881.62115834
stor_Nimbus.2013-09-30 00:00:00,spill_Nimbus.2013-09-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Nimbus.2013-09-30 00:00:00,flow_Nimbus.2013-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Nimbus.2013-09-30 00:00:00,DELTA.2013-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-09-30 00:00:00,stor_New Melones.2013-09-30 00:00:00,0.0,1.0,54.3238661378,54.3238661378
stor_New Melones.2013-09-30 00:00:00,stor_New Melones.2013-10-31 00:00:00,518.905264383,0.999321932,98.67854843,2985.02609
stor_New Melones.2013-09-30 00:00:00,flow_New Melones.2013-09-30 00:00:00,10735.0375723,1.0,0.0,581.376673152
stor_New Melones.2013-09-30 00:00:00,spill_New Melones.2013-09-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_New Melones.2013-09-30 00:00:00,flow_New Melones.2013-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_New Melones.2013-09-30 00:00:00,DELTA.2013-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-09-30 00:00:00,stor_Pine Flat.2013-09-30 00:00:00,0.0,1.0,24.1143663908,24.1143663908
stor_Pine Flat.2013-09-30 00:00:00,stor_Pine Flat.2013-10-31 00:00:00,756.408016182,0.999282708,148.0178226,1233.481855
stor_Pine Flat.2013-09-30 00:00:00,flow_Pine Flat.2013-09-30 00:00:00,6799.15328206,1.0,0.0,588.646084637
stor_Pine Flat.2013-09-30 00:00:00,spill_Pine Flat.2013-09-30 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Pine Flat.2013-09-30 00:00:00,flow_Pine Flat.2013-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Pine Flat.2013-09-30 00:00:00,DELTA.2013-09-30 00:00:00,0.0,1.0,0.0,10000000000.0
SUPERSOURCE,INFLOW.2013-10-31 00:00:00,0.0,1.0,0.0,10000000000.0
DELTA.2013-10-31 00:00:00,SUPERSINK,0.0,1.0,0.0,10000000000.0
INFLOW.2013-10-31 00:00:00,stor_Shasta.2013-10-31 00:00:00,0.0,1.0,246.309292556,246.309292556
stor_Shasta.2013-10-31 00:00:00,stor_Shasta.2013-11-30 00:00:00,1231.15310688,0.999171932,662.0238805,5614.932874
stor_Shasta.2013-10-31 00:00:00,flow_Shasta.2013-10-31 00:00:00,10014.1229809,1.0,0.0,4106.65280227
stor_Shasta.2013-10-31 00:00:00,spill_Shasta.2013-10-31 00:00:00,-1000.0,1.0,0.0,10000000000.0
spill_Shasta.2013-10-31 00:00:00,flow_Shasta.2013-10-31 00:00:00,0.0,1.0,0.0,10000000000.0
flow_Shasta.2013-10-31 00:00:00,stor_Keswick.2013-10-31 00:00:00,0.0,1.0,0.0,10000000000.0
INFLOW.2013-10-31 00:00:00,stor_Keswick.2013-10-31 00:00:00,0.0,1.0,0.0,0.0
stor_Keswick.2013-10-31 00:00:00,stor_Keswick.2013-11-30 00:00:00,89791.0358356,1.0,0.0,29.35686722
stor_Keswick.2013-10-31 00:00:00,flow_Keswick.2013-10-31 00:00:00,1194.62535546,1.0,0.0,4414.56122045
