i,j,a3,a2,a1,c,efficiency,price,amplitude,lower_bound,upper_bound,warmstart
spill_Keswick.2014-01-31 00:00:00,flow_Keswick.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984832744e-09
flow_Keswick.2014-01-31 00:00:00,DELTA.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,5.41006720472e-12
INFLOW.2014-01-31 00:00:00,stor_Folsom.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32.3286353858,32.3286353858,32.3286357091
stor_Folsom.2014-01-31 00:00:00,stor_Folsom.2014-02-28 00:00:00,3.21e-08,-8.67e-05,0.101747899,50.60394701,0.829199799,0.0,0.998749063,111.013367,1202.644809,1202.64482103
stor_Folsom.2014-01-31 00:00:00,flow_Folsom.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,44.999738551,1.0,0.0,2874.3837863,1.03313833634e-11
stor_Folsom.2014-01-31 00:00:00,spill_Folsom.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99982946154e-09
spill_Folsom.2014-01-31 00:00:00,flow_Folsom.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99981679307e-09
flow_Folsom.2014-01-31 00:00:00,stor_Nimbus.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.98944779852e-09
INFLOW.2014-01-31 00:00:00,stor_Nimbus.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99809430354e-09
stor_Nimbus.2014-01-31 00:00:00,stor_Nimbus.2014-02-28 00:00:00,0.009269121,-0.253804847,2.705583428,1.427740357,0.783712755,0.0,1.0,0.0,10.85464056,10.8546406685
stor_Nimbus.2014-01-31 00:00:00,flow_Nimbus.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,44.999738551,1.0,0.0,2881.62115834,1.00077460941e-08
stor_Nimbus.2014-01-31 00:00:00,spill_Nimbus.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99981764986e-09
spill_Nimbus.2014-01-31 00:00:00,flow_Nimbus.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984860553e-09
flow_Nimbus.2014-01-31 00:00:00,DELTA.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,7.86017793626e-12
INFLOW.2014-01-31 00:00:00,stor_New Melones.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,39.688980447,39.688980447,39.6889808439
stor_New Melones.2014-01-31 00:00:00,stor_New Melones.2014-02-28 00:00:00,4.33e-09,-2.87e-05,0.086684534,63.03293576,0.897566109,0.0,0.999321932,98.67854843,2985.02609,2985.02611985
stor_New Melones.2014-01-31 00:00:00,flow_New Melones.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,44.999738551,1.0,0.0,581.376673152,4.35831594351e-11
stor_New Melones.2014-01-31 00:00:00,spill_New Melones.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.9998273836e-09
spill_New Melones.2014-01-31 00:00:00,flow_New Melones.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99981276821e-09
flow_New Melones.2014-01-31 00:00:00,DELTA.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.95618589447e-09
INFLOW.2014-01-31 00:00:00,stor_Pine Flat.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.9771135086,16.9771135086,16.9771136784
stor_Pine Flat.2014-01-31 00:00:00,stor_Pine Flat.2014-02-28 00:00:00,4.72e-08,-0.000125362,0.158366502,28.03055038,0.87,0.0,0.999282708,148.0178226,1233.481855,1233.48186733
stor_Pine Flat.2014-01-31 00:00:00,flow_Pine Flat.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,44.999738551,1.0,0.0,588.646084637,16.0917119211
stor_Pine Flat.2014-01-31 00:00:00,spill_Pine Flat.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.9998419411e-09
spill_Pine Flat.2014-01-31 00:00:00,flow_Pine Flat.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984192268e-09
flow_Pine Flat.2014-01-31 00:00:00,DELTA.2014-01-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,16.0917119111
SUPERSOURCE,INFLOW.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,711.267913884
DELTA.2014-02-28 00:00:00,SUPERSINK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,6068.09418099
INFLOW.2014-02-28 00:00:00,stor_Shasta.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,400.572904853,400.572904853,400.572908859
stor_Shasta.2014-02-28 00:00:00,stor_Shasta.2014-03-31 00:00:00,3.97e-10,-5.47e-06,0.034370904,55.56257157,0.916266447,0.0,0.999171932,662.0238805,5614.932874,1096.8737316
stor_Shasta.2014-02-28 00:00:00,flow_Shasta.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,58.6610151351,1.0,0.0,4106.65280227,4106.65284334
stor_Shasta.2014-02-28 00:00:00,spill_Shasta.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99976098222e-09
spill_Shasta.2014-02-28 00:00:00,flow_Shasta.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99961533134e-09
flow_Shasta.2014-02-28 00:00:00,stor_Keswick.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,4106.65284333
INFLOW.2014-02-28 00:00:00,stor_Keswick.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99857605637e-09
stor_Keswick.2014-02-28 00:00:00,stor_Keswick.2014-03-31 00:00:00,0.001617646,-0.112485446,2.88127658,0.214664334,0.771623853,0.0,1.0,0.0,29.35686722,29.3568675136
stor_Keswick.2014-02-28 00:00:00,flow_Keswick.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,58.6610151351,1.0,0.0,4414.56122045,4106.65284335
stor_Keswick.2014-02-28 00:00:00,spill_Keswick.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984395905e-09
spill_Keswick.2014-02-28 00:00:00,flow_Keswick.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984398424e-09
flow_Keswick.2014-02-28 00:00:00,DELTA.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,4106.65284334
INFLOW.2014-02-28 00:00:00,stor_Folsom.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,226.590908086,226.590908086,226.590910352
stor_Folsom.2014-02-28 00:00:00,stor_Folsom.2014-03-31 00:00:00,3.21e-08,-8.67e-05,0.101747899,50.60394701,0.829199799,0.0,0.998749063,111.013367,1202.644809,111.01336589
stor_Folsom.2014-02-28 00:00:00,flow_Folsom.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,58.6610151351,1.0,0.0,2874.3837863,1318.08332084
stor_Folsom.2014-02-28 00:00:00,spill_Folsom.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984409722e-09
spill_Folsom.2014-02-28 00:00:00,flow_Folsom.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984384424e-09
flow_Folsom.2014-02-28 00:00:00,stor_Nimbus.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,1318.08332083
INFLOW.2014-02-28 00:00:00,stor_Nimbus.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99857605637e-09
stor_Nimbus.2014-02-28 00:00:00,stor_Nimbus.2014-03-31 00:00:00,0.009269121,-0.253804847,2.705583428,1.427740357,0.783712755,0.0,1.0,0.0,10.85464056,10.8546406685
stor_Nimbus.2014-02-28 00:00:00,flow_Nimbus.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,58.6610151351,1.0,0.0,2881.62115834,1318.08332085
stor_Nimbus.2014-02-28 00:00:00,spill_Nimbus.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984396228e-09
spill_Nimbus.2014-02-28 00:00:00,flow_Nimbus.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984398101e-09
flow_Nimbus.2014-02-28 00:00:00,DELTA.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,1318.08332084
INFLOW.2014-02-28 00:00:00,stor_New Melones.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,56.3746717102,56.3746717102,56.3746722739
stor_New Melones.2014-02-28 00:00:00,stor_New Melones.2014-03-31 00:00:00,4.33e-09,-2.87e-05,0.086684534,63.03293576,0.897566109,0.0,0.999321932,98.67854843,2985.02609,2766.70504834
stor_New Melones.2014-02-28 00:00:00,flow_New Melones.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,58.6610151351,1.0,0.0,581.376673152,272.818456708
stor_New Melones.2014-02-28 00:00:00,spill_New Melones.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.999843989e-09
spill_New Melones.2014-02-28 00:00:00,flow_New Melones.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984395427e-09
flow_New Melones.2014-02-28 00:00:00,DELTA.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,272.818456698
INFLOW.2014-02-28 00:00:00,stor_Pine Flat.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27.7294221017,27.7294221017,27.729422379
stor_Pine Flat.2014-02-28 00:00:00,stor_Pine Flat.2014-03-31 00:00:00,4.72e-08,-0.000125362,0.158366502,28.03055038,0.87,0.0,0.999282708,148.0178226,1233.481855,890.032857885
stor_Pine Flat.2014-02-28 00:00:00,flow_Pine Flat.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,58.6610151351,1.0,0.0,588.646084637,370.539560132
stor_Pine Flat.2014-02-28 00:00:00,spill_Pine Flat.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984521872e-09
spill_Pine Flat.2014-02-28 00:00:00,flow_Pine Flat.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99984251369e-09
flow_Pine Flat.2014-02-28 00:00:00,DELTA.2014-02-28 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,370.539560122
SUPERSOURCE,INFLOW.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,991.223348816
DELTA.2014-03-31 00:00:00,SUPERSINK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.98781634781e-09
INFLOW.2014-03-31 00:00:00,stor_Shasta.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,685.687680086,685.687680086,685.687686943
stor_Shasta.2014-03-31 00:00:00,stor_Shasta.2014-04-30 00:00:00,3.97e-10,-5.47e-06,0.034370904,55.56257157,0.916266447,0.0,0.999171932,662.0238805,5614.932874,1781.08533647
stor_Shasta.2014-03-31 00:00:00,flow_Shasta.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,44.6725158332,1.0,0.0,4106.65280227,9.93762712738e-09
stor_Shasta.2014-03-31 00:00:00,spill_Shasta.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983573403e-09
spill_Shasta.2014-03-31 00:00:00,flow_Shasta.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.9998295197e-09
flow_Shasta.2014-03-31 00:00:00,stor_Keswick.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-6.21838801056e-11
INFLOW.2014-03-31 00:00:00,stor_Keswick.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99843568336e-09
stor_Keswick.2014-03-31 00:00:00,stor_Keswick.2014-04-30 00:00:00,0.001617646,-0.112485446,2.88127658,0.214664334,0.771623853,0.0,1.0,0.0,29.35686722,29.3568675136
stor_Keswick.2014-03-31 00:00:00,flow_Keswick.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,44.6725158332,1.0,0.0,4414.56122045,1.99361362812e-08
stor_Keswick.2014-03-31 00:00:00,spill_Keswick.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99985742373e-09
spill_Keswick.2014-03-31 00:00:00,flow_Keswick.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99981452652e-09
flow_Keswick.2014-03-31 00:00:00,DELTA.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,9.93639173899e-09
INFLOW.2014-03-31 00:00:00,stor_Folsom.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,202.679155073,202.679155073,202.6791571
stor_Folsom.2014-03-31 00:00:00,stor_Folsom.2014-04-30 00:00:00,3.21e-08,-8.67e-05,0.101747899,50.60394701,0.829199799,0.0,0.998749063,111.013367,1202.644809,313.300113416
stor_Folsom.2014-03-31 00:00:00,flow_Folsom.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,44.6725158332,1.0,0.0,2874.3837863,6.9686394676e-12
stor_Folsom.2014-03-31 00:00:00,spill_Folsom.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983054302e-09
spill_Folsom.2014-03-31 00:00:00,flow_Folsom.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99981893102e-09
flow_Folsom.2014-03-31 00:00:00,stor_Nimbus.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99281599926e-09
INFLOW.2014-03-31 00:00:00,stor_Nimbus.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99841584095e-09
stor_Nimbus.2014-03-31 00:00:00,stor_Nimbus.2014-04-30 00:00:00,0.009269121,-0.253804847,2.705583428,1.427740357,0.783712755,0.0,1.0,0.0,10.85464056,10.8546406685
stor_Nimbus.2014-03-31 00:00:00,flow_Nimbus.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,44.6725158332,1.0,0.0,2881.62115834,1.00054272153e-08
stor_Nimbus.2014-03-31 00:00:00,spill_Nimbus.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99984903225e-09
spill_Nimbus.2014-03-31 00:00:00,flow_Nimbus.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99981819315e-09
flow_Nimbus.2014-03-31 00:00:00,DELTA.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,5.66372023077e-12
INFLOW.2014-03-31 00:00:00,stor_New Melones.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0223996384,55.0223996384,55.0224001886
stor_New Melones.2014-03-31 00:00:00,stor_New Melones.2014-04-30 00:00:00,4.33e-09,-2.87e-05,0.086684534,63.03293576,0.897566109,0.0,0.999321932,98.67854843,2985.02609,2819.81412545
stor_New Melones.2014-03-31 00:00:00,flow_New Melones.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,44.6725158332,1.0,0.0,581.376673152,2.07208692859e-11
stor_New Melones.2014-03-31 00:00:00,spill_New Melones.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983044389e-09
spill_New Melones.2014-03-31 00:00:00,flow_New Melones.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99981888949e-09
flow_New Melones.2014-03-31 00:00:00,DELTA.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.9790635865e-09
INFLOW.2014-03-31 00:00:00,stor_Pine Flat.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,47.8341040863,47.8341040863,47.8341045646
stor_Pine Flat.2014-03-31 00:00:00,stor_Pine Flat.2014-04-30 00:00:00,4.72e-08,-0.000125362,0.158366502,28.03055038,0.87,0.0,0.999282708,148.0178226,1233.481855,937.194237991
stor_Pine Flat.2014-03-31 00:00:00,flow_Pine Flat.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,44.6725158332,1.0,0.0,588.646084637,4.88891716973e-11
stor_Pine Flat.2014-03-31 00:00:00,spill_Pine Flat.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983070622e-09
spill_Pine Flat.2014-03-31 00:00:00,flow_Pine Flat.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99981943458e-09
flow_Pine Flat.2014-03-31 00:00:00,DELTA.2014-03-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.95089663667e-09
SUPERSOURCE,INFLOW.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,838.766752562
DELTA.2014-04-30 00:00:00,SUPERSINK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.9887516821e-09
INFLOW.2014-04-30 00:00:00,stor_Shasta.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,456.867203639,456.867203639,456.867208208
stor_Shasta.2014-04-30 00:00:00,stor_Shasta.2014-05-31 00:00:00,3.97e-10,-5.47e-06,0.034370904,55.56257157,0.916266447,0.0,0.999171932,662.0238805,5614.932874,2236.0993678
stor_Shasta.2014-04-30 00:00:00,flow_Shasta.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,40.1555165312,1.0,0.0,4106.65280227,1.30513836927e-11
stor_Shasta.2014-04-30 00:00:00,spill_Shasta.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99982921632e-09
spill_Shasta.2014-04-30 00:00:00,flow_Shasta.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.9998170535e-09
flow_Shasta.2014-04-30 00:00:00,stor_Keswick.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.98672954606e-09
INFLOW.2014-04-30 00:00:00,stor_Keswick.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99824106258e-09
stor_Keswick.2014-04-30 00:00:00,stor_Keswick.2014-05-31 00:00:00,0.001617646,-0.112485446,2.88127658,0.214664334,0.771623853,0.0,1.0,0.0,29.35686722,29.3568675136
stor_Keswick.2014-04-30 00:00:00,flow_Keswick.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,40.1555165312,1.0,0.0,4414.56122045,1.00113739646e-08
stor_Keswick.2014-04-30 00:00:00,spill_Keswick.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.9998343702e-09
spill_Keswick.2014-04-30 00:00:00,flow_Keswick.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983092358e-09
flow_Keswick.2014-04-30 00:00:00,DELTA.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,1.15566788901e-11
INFLOW.2014-04-30 00:00:00,stor_Folsom.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,198.69323294,198.69323294,198.693234927
stor_Folsom.2014-04-30 00:00:00,stor_Folsom.2014-05-31 00:00:00,3.21e-08,-8.67e-05,0.101747899,50.60394701,0.829199799,0.0,0.998749063,111.013367,1202.644809,511.35287693
stor_Folsom.2014-04-30 00:00:00,flow_Folsom.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,40.1555165312,1.0,0.0,2874.3837863,5.78865157006e-12
stor_Folsom.2014-04-30 00:00:00,spill_Folsom.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99982987154e-09
spill_Folsom.2014-04-30 00:00:00,flow_Folsom.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99981825543e-09
flow_Folsom.2014-04-30 00:00:00,stor_Nimbus.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99399533791e-09
INFLOW.2014-04-30 00:00:00,stor_Nimbus.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99824351553e-09
stor_Nimbus.2014-04-30 00:00:00,stor_Nimbus.2014-05-31 00:00:00,0.009269121,-0.253804847,2.705583428,1.427740357,0.783712755,0.0,1.0,0.0,10.85464056,10.8546406685
stor_Nimbus.2014-04-30 00:00:00,flow_Nimbus.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,40.1555165312,1.0,0.0,2881.62115834,1.00041287112e-08
stor_Nimbus.2014-04-30 00:00:00,spill_Nimbus.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983527983e-09
spill_Nimbus.2014-04-30 00:00:00,flow_Nimbus.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983054062e-09
flow_Nimbus.2014-04-30 00:00:00,DELTA.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,4.31373492909e-12
INFLOW.2014-04-30 00:00:00,stor_New Melones.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,61.562773578,61.562773578,61.5627741936
stor_New Melones.2014-04-30 00:00:00,stor_New Melones.2014-05-31 00:00:00,4.33e-09,-2.87e-05,0.086684534,63.03293576,0.897566109,0.0,0.999321932,98.67854843,2985.02609,2879.42313018
stor_New Melones.2014-04-30 00:00:00,flow_New Melones.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,40.1555165312,1.0,0.0,581.376673152,1.81689886995e-11
stor_New Melones.2014-04-30 00:00:00,spill_New Melones.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99982951405e-09
spill_New Melones.2014-04-30 00:00:00,flow_New Melones.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.9998177197e-09
flow_New Melones.2014-04-30 00:00:00,DELTA.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.98161357093e-09
INFLOW.2014-04-30 00:00:00,stor_Pine Flat.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,121.643533997,121.643533997,121.643535213
stor_Pine Flat.2014-04-30 00:00:00,stor_Pine Flat.2014-05-31 00:00:00,4.72e-08,-0.000125362,0.158366502,28.03055038,0.87,0.0,0.999282708,148.0178226,1233.481855,1058.07827734
stor_Pine Flat.2014-04-30 00:00:00,flow_Pine Flat.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,40.1555165312,1.0,0.0,588.646084637,9.97675626697e-09
stor_Pine Flat.2014-04-30 00:00:00,spill_Pine Flat.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99983582647e-09
spill_Pine Flat.2014-04-30 00:00:00,flow_Pine Flat.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99983038595e-09
flow_Pine Flat.2014-04-30 00:00:00,DELTA.2014-04-30 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-2.30579387229e-11
SUPERSOURCE,INFLOW.2014-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,611.927329234
DELTA.2014-05-31 00:00:00,SUPERSINK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99008389231e-09
INFLOW.2014-05-31 00:00:00,stor_Shasta.2014-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,259.590054566,259.590054566,259.590057162
stor_Shasta.2014-05-31 00:00:00,stor_Shasta.2014-06-30 00:00:00,3.97e-10,-5.47e-06,0.034370904,55.56257157,0.916266447,0.0,0.999171932,662.0238805,5614.932874,2493.62282442
stor_Shasta.2014-05-31 00:00:00,flow_Shasta.2014-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,33.1036695634,1.0,0.0,4106.65280227,4.48729897525e-12
stor_Shasta.2014-05-31 00:00:00,spill_Shasta.2014-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.0,10000000000.0,-9.99982884055e-09
spill_Shasta.2014-05-31 00:00:00,flow_Shasta.2014-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99981742177e-09
flow_Shasta.2014-05-31 00:00:00,stor_Keswick.2014-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10000000000.0,-9.99529615931e-09
INFLOW.2014-05-31 00:00:00,stor_Keswick.2014-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.99798925455e-09
stor_Keswick.2014-05-31 00:00:00,stor_Keswick.2014-06-30 00:00:00,0.001617646,-0.112485446,2.88127658,0.214664334,0.771623853,0.0,1.0,0.0,29.35686722,29.3568675136
stor_Keswick.2014-05-31 00:00:00,flow_Keswick.2014-05-31 00:00:00,0.0,0.0,0.0,0.0,1.0,33.1036695634,1.0,0.0,4414.56122045,1.00025883931e-08
