link,value
"('stor_Shasta.2013-01-31 00:00:00', 'flow_Shasta.2013-01-31 00:00:00')",458.637945943
"('stor_Shasta.2013-01-31 00:00:00', 'spill_Shasta.2013-01-31 00:00:00')",0.0
"('spill_Shasta.2013-01-31 00:00:00', 'flow_Shasta.2013-01-31 00:00:00')",0.0
"('flow_Shasta.2013-01-31 00:00:00', 'stor_Keswick.2013-01-31 00:00:00')",458.637945943
"('INFLOW.2013-01-31 00:00:00', 'stor_Keswick.2013-01-31 00:00:00')",0.0
"('stor_Keswick.2013-01-31 00:00:00', 'flow_Keswick.2013-01-31 00:00:00')",458.637945943
"('stor_Keswick.2013-01-31 00:00:00', 'spill_Keswick.2013-01-31 00:00:00')",0.0
"('spill_Keswick.2013-01-31 00:00:00', 'flow_Keswick.2013-01-31 00:00:00')",0.0
"('flow_Keswick.2013-01-31 00:00:00', 'DELTA.2013-01-31 00:00:00')",458.637945943
"('INFLOW.2013-01-31 00:00:00', 'stor_Folsom.2013-01-31 00:00:00')",207.789538471
"('stor_Folsom.2013-01-31 00:00:00', 'flow_Folsom.2013-01-31 00:00:00')",206.283221274
"('stor_Folsom.2013-01-31 00:00:00', 'spill_Folsom.2013-01-31 00:00:00')",0.0
"('spill_Folsom.2013-01-31 00:00:00', 'flow_Folsom.2013-01-31 00:00:00')",0.0
"('flow_Folsom.2013-01-31 00:00:00', 'stor_Nimbus.2013-01-31 00:00:00')",206.283221274
"('INFLOW.2013-01-31 00:00:00', 'stor_Nimbus.2013-01-31 00:00:00')",0.0
"('stor_Nimbus.2013-01-31 00:00:00', 'flow_Nimbus.2013-01-31 00:00:00')",206.283221274
"('stor_Nimbus.2013-01-31 00:00:00', 'spill_Nimbus.2013-01-31 00:00:00')",0.0
"('spill_Nimbus.2013-01-31 00:00:00', 'flow_Nimbus.2013-01-31 00:00:00')",0.0
"('flow_Nimbus.2013-01-31 00:00:00', 'DELTA.2013-01-31 00:00:00')",206.283221274
"('INFLOW.2013-01-31 00:00:00', 'stor_New Melones.2013-01-31 00:00:00')",75.2549877775
"('stor_New Melones.2013-01-31 00:00:00', 'flow_New Melones.2013-01-31 00:00:00')",73.2295637315
"('stor_New Melones.2013-01-31 00:00:00', 'spill_New Melones.2013-01-31 00:00:00')",0.0
"('spill_New Melones.2013-01-31 00:00:00', 'flow_New Melones.2013-01-31 00:00:00')",0.0
"('flow_New Melones.2013-01-31 00:00:00', 'DELTA.2013-01-31 00:00:00')",73.2295637315
"('INFLOW.2013-01-31 00:00:00', 'stor_Pine Flat.2013-01-31 00:00:00')",52.4498944719
"('stor_Pine Flat.2013-01-31 00:00:00', 'flow_Pine Flat.2013-01-31 00:00:00')",51.5644927136
"('stor_Pine Flat.2013-01-31 00:00:00', 'spill_Pine Flat.2013-01-31 00:00:00')",0.0
"('spill_Pine Flat.2013-01-31 00:00:00', 'flow_Pine Flat.2013-01-31 00:00:00')",0.0
"('flow_Pine Flat.2013-01-31 00:00:00', 'DELTA.2013-01-31 00:00:00')",51.5644927136
"('SUPERSOURCE', 'INFLOW.2013-02-28 00:00:00')",744.28400732
"('DELTA.2013-02-28 00:00:00', 'SUPERSINK')",735.213464752
"('INFLOW.2013-02-28 00:00:00', 'stor_Shasta.2013-02-28 00:00:00')",457.665056696
"('stor_Shasta.2013-02-28 00:00:00', 'flow_Shasta.2013-02-28 00:00:00')",453.01165713
"('stor_Shasta.2013-02-28 00:00:00', 'spill_Shasta.2013-02-28 00:00:00')",0.0
"('spill_Shasta.2013-02-28 00:00:00', 'flow_Shasta.2013-02-28 00:00:00')",0.0
"('flow_Shasta.2013-02-28 00:00:00', 'stor_Keswick.2013-02-28 00:00:00')",453.01165713
"('INFLOW.2013-02-28 00:00:00', 'stor_Keswick.2013-02-28 00:00:00')",0.0
"('stor_Keswick.2013-02-28 00:00:00', 'flow_Keswick.2013-02-28 00:00:00')",453.01165713
"('stor_Keswick.2013-02-28 00:00:00', 'spill_Keswick.2013-02-28 00:00:00')",0.0
"('spill_Keswick.2013-02-28 00:00:00', 'flow_Keswick.2013-02-28 00:00:00')",0.0
"('flow_Keswick.2013-02-28 00:00:00', 'DELTA.2013-02-28 00:00:00')",453.01165713
"('INFLOW.2013-02-28 00:00:00', 'stor_Folsom.2013-02-28 00:00:00')",149.860945983
"('stor_Folsom.2013-02-28 00:00:00', 'flow_Folsom.2013-02-28 00:00:00')",148.354628786
"('stor_Folsom.2013-02-28 00:00:00', 'spill_Folsom.2013-02-28 00:00:00')",0.0
"('spill_Folsom.2013-02-28 00:00:00', 'flow_Folsom.2013-02-28 00:00:00')",0.0
"('flow_Folsom.2013-02-28 00:00:00', 'stor_Nimbus.2013-02-28 00:00:00')",148.354628786
"('INFLOW.2013-02-28 00:00:00', 'stor_Nimbus.2013-02-28 00:00:00')",0.0
"('stor_Nimbus.2013-02-28 00:00:00', 'flow_Nimbus.2013-02-28 00:00:00')",148.354628786
"('stor_Nimbus.2013-02-28 00:00:00', 'spill_Nimbus.2013-02-28 00:00:00')",0.0
"('spill_Nimbus.2013-02-28 00:00:00', 'flow_Nimbus.2013-02-28 00:00:00')",0.0
"('flow_Nimbus.2013-02-28 00:00:00', 'DELTA.2013-02-28 00:00:00')",148.354628786
"('INFLOW.2013-02-28 00:00:00', 'stor_New Melones.2013-02-28 00:00:00')",82.2954846572
"('stor_New Melones.2013-02-28 00:00:00', 'flow_New Melones.2013-02-28 00:00:00')",80.2700606112
"('stor_New Melones.2013-02-28 00:00:00', 'spill_New Melones.2013-02-28 00:00:00')",0.0
"('spill_New Melones.2013-02-28 00:00:00', 'flow_New Melones.2013-02-28 00:00:00')",0.0
"('flow_New Melones.2013-02-28 00:00:00', 'DELTA.2013-02-28 00:00:00')",80.2700606112
"('INFLOW.2013-02-28 00:00:00', 'stor_Pine Flat.2013-02-28 00:00:00')",54.4625199843
"('stor_Pine Flat.2013-02-28 00:00:00', 'flow_Pine Flat.2013-02-28 00:00:00')",53.577118226
"('stor_Pine Flat.2013-02-28 00:00:00', 'spill_Pine Flat.2013-02-28 00:00:00')",0.0
"('spill_Pine Flat.2013-02-28 00:00:00', 'flow_Pine Flat.2013-02-28 00:00:00')",0.0
"('flow_Pine Flat.2013-02-28 00:00:00', 'DELTA.2013-02-28 00:00:00')",53.577118226
"('SUPERSOURCE', 'INFLOW.2013-03-31 00:00:00')",860.59780771
"('DELTA.2013-03-31 00:00:00', 'SUPERSINK')",936.361470458
"('INFLOW.2013-03-31 00:00:00', 'stor_Shasta.2013-03-31 00:00:00')",498.050821441
"('stor_Shasta.2013-03-31 00:00:00', 'flow_Shasta.2013-03-31 00:00:00')",493.397421875
"('stor_Shasta.2013-03-31 00:00:00', 'spill_Shasta.2013-03-31 00:00:00')",0.0
"('spill_Shasta.2013-03-31 00:00:00', 'flow_Shasta.2013-03-31 00:00:00')",0.0
"('flow_Shasta.2013-03-31 00:00:00', 'stor_Keswick.2013-03-31 00:00:00')",493.397421875
"('INFLOW.2013-03-31 00:00:00', 'stor_Keswick.2013-03-31 00:00:00')",0.0
"('stor_Keswick.2013-03-31 00:00:00', 'flow_Keswick.2013-03-31 00:00:00')",493.397421875
"('stor_Keswick.2013-03-31 00:00:00', 'spill_Keswick.2013-03-31 00:00:00')",0.0
"('spill_Keswick.2013-03-31 00:00:00', 'flow_Keswick.2013-03-31 00:00:00')",0.0
"('flow_Keswick.2013-03-31 00:00:00', 'DELTA.2013-03-31 00:00:00')",493.397421875
"('INFLOW.2013-03-31 00:00:00', 'stor_Folsom.2013-03-31 00:00:00')",184.317210729
"('stor_Folsom.2013-03-31 00:00:00', 'flow_Folsom.2013-03-31 00:00:00')",182.810893532
"('stor_Folsom.2013-03-31 00:00:00', 'spill_Folsom.2013-03-31 00:00:00')",0.0
"('spill_Folsom.2013-03-31 00:00:00', 'flow_Folsom.2013-03-31 00:00:00')",0.0
"('flow_Folsom.2013-03-31 00:00:00', 'stor_Nimbus.2013-03-31 00:00:00')",182.810893532
"('INFLOW.2013-03-31 00:00:00', 'stor_Nimbus.2013-03-31 00:00:00')",0.0
"('stor_Nimbus.2013-03-31 00:00:00', 'flow_Nimbus.2013-03-31 00:00:00')",182.810893532
"('stor_Nimbus.2013-03-31 00:00:00', 'spill_Nimbus.2013-03-31 00:00:00')",0.0
"('spill_Nimbus.2013-03-31 00:00:00', 'flow_Nimbus.2013-03-31 00:00:00')",0.0
"('flow_Nimbus.2013-03-31 00:00:00', 'DELTA.2013-03-31 00:00:00')",182.810893532
"('INFLOW.2013-03-31 00:00:00', 'stor_New Melones.2013-03-31 00:00:00')",95.6795531796
"('stor_New Melones.2013-03-31 00:00:00', 'flow_New Melones.2013-03-31 00:00:00')",178.48833445
"('stor_New Melones.2013-03-31 00:00:00', 'spill_New Melones.2013-03-31 00:00:00')",0.0
"('spill_New Melones.2013-03-31 00:00:00', 'flow_New Melones.2013-03-31 00:00:00')",0.0
"('flow_New Melones.2013-03-31 00:00:00', 'DELTA.2013-03-31 00:00:00')",178.48833445
"('INFLOW.2013-03-31 00:00:00', 'stor_Pine Flat.2013-03-31 00:00:00')",82.5502223606
"('stor_Pine Flat.2013-03-31 00:00:00', 'flow_Pine Flat.2013-03-31 00:00:00')",81.6648206023
"('stor_Pine Flat.2013-03-31 00:00:00', 'spill_Pine Flat.2013-03-31 00:00:00')",0.0
"('spill_Pine Flat.2013-03-31 00:00:00', 'flow_Pine Flat.2013-03-31 00:00:00')",0.0
"('flow_Pine Flat.2013-03-31 00:00:00', 'DELTA.2013-03-31 00:00:00')",81.6648206023
"('SUPERSOURCE', 'INFLOW.2013-04-30 00:00:00')",950.883669633
"('DELTA.2013-04-30 00:00:00', 'SUPERSINK')",857.036445109
"('INFLOW.2013-04-30 00:00:00', 'stor_Shasta.2013-04-30 00:00:00')",507.855571734
"('stor_Shasta.2013-04-30 00:00:00', 'flow_Shasta.2013-04-30 00:00:00')",503.202172168
"('stor_Shasta.2013-04-30 00:00:00', 'spill_Shasta.2013-04-30 00:00:00')",0.0
"('spill_Shasta.2013-04-30 00:00:00', 'flow_Shasta.2013-04-30 00:00:00')",0.0
"('flow_Shasta.2013-04-30 00:00:00', 'stor_Keswick.2013-04-30 00:00:00')",503.202172168
"('INFLOW.2013-04-30 00:00:00', 'stor_Keswick.2013-04-30 00:00:00')",0.0
"('stor_Keswick.2013-04-30 00:00:00', 'flow_Keswick.2013-04-30 00:00:00')",503.202172168
"('stor_Keswick.2013-04-30 00:00:00', 'spill_Keswick.2013-04-30 00:00:00')",0.0
"('spill_Keswick.2013-04-30 00:00:00', 'flow_Keswick.2013-04-30 00:00:00')",0.0
"('flow_Keswick.2013-04-30 00:00:00', 'DELTA.2013-04-30 00:00:00')",503.202172168
"('INFLOW.2013-04-30 00:00:00', 'stor_Folsom.2013-04-30 00:00:00')",202.687063695
"('stor_Folsom.2013-04-30 00:00:00', 'flow_Folsom.2013-04-30 00:00:00')",201.180746498
"('stor_Folsom.2013-04-30 00:00:00', 'spill_Folsom.2013-04-30 00:00:00')",0.0
"('spill_Folsom.2013-04-30 00:00:00', 'flow_Folsom.2013-04-30 00:00:00')",0.0
"('flow_Folsom.2013-04-30 00:00:00', 'stor_Nimbus.2013-04-30 00:00:00')",201.180746498
"('INFLOW.2013-04-30 00:00:00', 'stor_Nimbus.2013-04-30 00:00:00')",0.0
"('stor_Nimbus.2013-04-30 00:00:00', 'flow_Nimbus.2013-04-30 00:00:00')",201.180746498
"('stor_Nimbus.2013-04-30 00:00:00', 'spill_Nimbus.2013-04-30 00:00:00')",0.0
"('spill_Nimbus.2013-04-30 00:00:00', 'flow_Nimbus.2013-04-30 00:00:00')",0.0
"('flow_Nimbus.2013-04-30 00:00:00', 'DELTA.2013-04-30 00:00:00')",201.180746498
"('INFLOW.2013-04-30 00:00:00', 'stor_New Melones.2013-04-30 00:00:00')",86.8021060023
"('stor_New Melones.2013-04-30 00:00:00', 'flow_New Melones.2013-04-30 00:00:00')",0.0
"('stor_New Melones.2013-04-30 00:00:00', 'spill_New Melones.2013-04-30 00:00:00')",0.0
"('spill_New Melones.2013-04-30 00:00:00', 'flow_New Melones.2013-04-30 00:00:00')",0.0
"('flow_New Melones.2013-04-30 00:00:00', 'DELTA.2013-04-30 00:00:00')",0.0
"('INFLOW.2013-04-30 00:00:00', 'stor_Pine Flat.2013-04-30 00:00:00')",153.538928202
"('stor_Pine Flat.2013-04-30 00:00:00', 'flow_Pine Flat.2013-04-30 00:00:00')",152.653526444
"('stor_Pine Flat.2013-04-30 00:00:00', 'spill_Pine Flat.2013-04-30 00:00:00')",0.0
"('spill_Pine Flat.2013-04-30 00:00:00', 'flow_Pine Flat.2013-04-30 00:00:00')",0.0
"('flow_Pine Flat.2013-04-30 00:00:00', 'DELTA.2013-04-30 00:00:00')",152.653526444
"('SUPERSOURCE', 'INFLOW.2013-05-31 00:00:00')",726.909469737
"('DELTA.2013-05-31 00:00:00', 'SUPERSINK')",717.838927169
"('INFLOW.2013-05-31 00:00:00', 'stor_Shasta.2013-05-31 00:00:00')",326.23674643
"('stor_Shasta.2013-05-31 00:00:00', 'flow_Shasta.2013-05-31 00:00:00')",321.583346864
"('stor_Shasta.2013-05-31 00:00:00', 'spill_Shasta.2013-05-31 00:00:00')",0.0
"('spill_Shasta.2013-05-31 00:00:00', 'flow_Shasta.2013-05-31 00:00:00')",0.0
"('flow_Shasta.2013-05-31 00:00:00', 'stor_Keswick.2013-05-31 00:00:00')",321.583346864
"('INFLOW.2013-05-31 00:00:00', 'stor_Keswick.2013-05-31 00:00:00')",0.0
"('stor_Keswick.2013-05-31 00:00:00', 'flow_Keswick.2013-05-31 00:00:00')",321.583346864
"('stor_Keswick.2013-05-31 00:00:00', 'spill_Keswick.2013-05-31 00:00:00')",0.0
"('spill_Keswick.2013-05-31 00:00:00', 'flow_Keswick.2013-05-31 00:00:00')",0.0
"('flow_Keswick.2013-05-31 00:00:00', 'DELTA.2013-05-31 00:00:00')",321.583346864
"('INFLOW.2013-05-31 00:00:00', 'stor_Folsom.2013-05-31 00:00:00')",158.456117626
"('stor_Folsom.2013-05-31 00:00:00', 'flow_Folsom.2013-05-31 00:00:00')",156.949800429
"('stor_Folsom.2013-05-31 00:00:00', 'spill_Folsom.2013-05-31 00:00:00')",0.0
"('spill_Folsom.2013-05-31 00:00:00', 'flow_Folsom.2013-05-31 00:00:00')",0.0
"('flow_Folsom.2013-05-31 00:00:00', 'stor_Nimbus.2013-05-31 00:00:00')",156.949800429
"('INFLOW.2013-05-31 00:00:00', 'stor_Nimbus.2013-05-31 00:00:00')",0.0
"('stor_Nimbus.2013-05-31 00:00:00', 'flow_Nimbus.2013-05-31 00:00:00')",156.949800429
"('stor_Nimbus.2013-05-31 00:00:00', 'spill_Nimbus.2013-05-31 00:00:00')",0.0
"('spill_Nimbus.2013-05-31 00:00:00', 'flow_Nimbus.2013-05-31 00:00:00')",0.0
"('flow_Nimbus.2013-05-31 00:00:00', 'DELTA.2013-05-31 00:00:00')",156.949800429
"('INFLOW.2013-05-31 00:00:00', 'stor_New Melones.2013-05-31 00:00:00')",73.7983874371
"('stor_New Melones.2013-05-31 00:00:00', 'flow_New Melones.2013-05-31 00:00:00')",71.7729633911
"('stor_New Melones.2013-05-31 00:00:00', 'spill_New Melones.2013-05-31 00:00:00')",0.0
"('spill_New Melones.2013-05-31 00:00:00', 'flow_New Melones.2013-05-31 00:00:00')",0.0
"('flow_New Melones.2013-05-31 00:00:00', 'DELTA.2013-05-31 00:00:00')",71.7729633911
"('INFLOW.2013-05-31 00:00:00', 'stor_Pine Flat.2013-05-31 00:00:00')",168.418218244
"('stor_Pine Flat.2013-05-31 00:00:00', 'flow_Pine Flat.2013-05-31 00:00:00')",167.532816486
"('stor_Pine Flat.2013-05-31 00:00:00', 'spill_Pine Flat.2013-05-31 00:00:00')",0.0
"('spill_Pine Flat.2013-05-31 00:00:00', 'flow_Pine Flat.2013-05-31 00:00:00')",0.0
"('flow_Pine Flat.2013-05-31 00:00:00', 'DELTA.2013-05-31 00:00:00')",167.532816486
"('SUPERSOURCE', 'INFLOW.2013-06-30 00:00:00')",556.798908471
"('DELTA.2013-06-30 00:00:00', 'SUPERSINK')",547.728365903
"('INFLOW.2013-06-30 00:00:00', 'stor_Shasta.2013-06-30 00:00:00')",290.387623611
"('stor_Shasta.2013-06-30 00:00:00', 'flow_Shasta.2013-06-30 00:00:00')",285.734224045
"('stor_Shasta.2013-06-30 00:00:00', 'spill_Shasta.2013-06-30 00:00:00')",0.0
"('spill_Shasta.2013-06-30 00:00:00', 'flow_Shasta.2013-06-30 00:00:00')",0.0
"('flow_Shasta.2013-06-30 00:00:00', 'stor_Keswick.2013-06-30 00:00:00')",285.734224045
"('INFLOW.2013-06-30 00:00:00', 'stor_Keswick.2013-06-30 00:00:00')",0.0
"('stor_Keswick.2013-06-30 00:00:00', 'flow_Keswick.2013-06-30 00:00:00')",285.734224045
"('stor_Keswick.2013-06-30 00:00:00', 'spill_Keswick.2013-06-30 00:00:00')",0.0
"('spill_Keswick.2013-06-30 00:00:00', 'flow_Keswick.2013-06-30 00:00:00')",0.0
"('flow_Keswick.2013-06-30 00:00:00', 'DELTA.2013-06-30 00:00:00')",285.734224045
"('INFLOW.2013-06-30 00:00:00', 'stor_Folsom.2013-06-30 00:00:00')",111.691374238
"('stor_Folsom.2013-06-30 00:00:00', 'flow_Folsom.2013-06-30 00:00:00')",110.185057041
"('stor_Folsom.2013-06-30 00:00:00', 'spill_Folsom.2013-06-30 00:00:00')",0.0
"('spill_Folsom.2013-06-30 00:00:00', 'flow_Folsom.2013-06-30 00:00:00')",0.0
"('flow_Folsom.2013-06-30 00:00:00', 'stor_Nimbus.2013-06-30 00:00:00')",110.185057041
"('INFLOW.2013-06-30 00:00:00', 'stor_Nimbus.2013-06-30 00:00:00')",0.0
"('stor_Nimbus.2013-06-30 00:00:00', 'flow_Nimbus.2013-06-30 00:00:00')",110.185057041
"('stor_Nimbus.2013-06-30 00:00:00', 'spill_Nimbus.2013-06-30 00:00:00')",0.0
"('spill_Nimbus.2013-06-30 00:00:00', 'flow_Nimbus.2013-06-30 00:00:00')",0.0
"('flow_Nimbus.2013-06-30 00:00:00', 'DELTA.2013-06-30 00:00:00')",110.185057041
"('INFLOW.2013-06-30 00:00:00', 'stor_New Melones.2013-06-30 00:00:00')",69.0358386894
"('stor_New Melones.2013-06-30 00:00:00', 'flow_New Melones.2013-06-30 00:00:00')",67.0104146434
"('stor_New Melones.2013-06-30 00:00:00', 'spill_New Melones.2013-06-30 00:00:00')",0.0
"('spill_New Melones.2013-06-30 00:00:00', 'flow_New Melones.2013-06-30 00:00:00')",0.0
"('flow_New Melones.2013-06-30 00:00:00', 'DELTA.2013-06-30 00:00:00')",67.0104146434
"('INFLOW.2013-06-30 00:00:00', 'stor_Pine Flat.2013-06-30 00:00:00')",85.6840719328
"('stor_Pine Flat.2013-06-30 00:00:00', 'flow_Pine Flat.2013-06-30 00:00:00')",84.7986701745
"('stor_Pine Flat.2013-06-30 00:00:00', 'spill_Pine Flat.2013-06-30 00:00:00')",0.0
"('spill_Pine Flat.2013-06-30 00:00:00', 'flow_Pine Flat.2013-06-30 00:00:00')",0.0
"('flow_Pine Flat.2013-06-30 00:00:00', 'DELTA.2013-06-30 00:00:00')",84.7986701745
"('SUPERSOURCE', 'INFLOW.2013-07-31 00:00:00')",466.267979582
"('DELTA.2013-07-31 00:00:00', 'SUPERSINK')",457.197437014
"('INFLOW.2013-07-31 00:00:00', 'stor_Shasta.2013-07-31 00:00:00')",254.148692896
"('stor_Shasta.2013-07-31 00:00:00', 'flow_Shasta.2013-07-31 00:00:00')",249.49529333
"('stor_Shasta.2013-07-31 00:00:00', 'spill_Shasta.2013-07-31 00:00:00')",0.0
"('spill_Shasta.2013-07-31 00:00:00', 'flow_Shasta.2013-07-31 00:00:00')",0.0
"('flow_Shasta.2013-07-31 00:00:00', 'stor_Keswick.2013-07-31 00:00:00')",249.49529333
"('INFLOW.2013-07-31 00:00:00', 'stor_Keswick.2013-07-31 00:00:00')",0.0
"('stor_Keswick.2013-07-31 00:00:00', 'flow_Keswick.2013-07-31 00:00:00')",249.49529333
"('stor_Keswick.2013-07-31 00:00:00', 'spill_Keswick.2013-07-31 00:00:00')",0.0
"('spill_Keswick.2013-07-31 00:00:00', 'flow_Keswick.2013-07-31 00:00:00')",0.0
"('flow_Keswick.2013-07-31 00:00:00', 'DELTA.2013-07-31 00:00:00')",249.49529333
"('INFLOW.2013-07-31 00:00:00', 'stor_Folsom.2013-07-31 00:00:00')",94.7057569078
"('stor_Folsom.2013-07-31 00:00:00', 'flow_Folsom.2013-07-31 00:00:00')",93.1994397104
"('stor_Folsom.2013-07-31 00:00:00', 'spill_Folsom.2013-07-31 00:00:00')",0.0
"('spill_Folsom.2013-07-31 00:00:00', 'flow_Folsom.2013-07-31 00:00:00')",0.0
"('flow_Folsom.2013-07-31 00:00:00', 'stor_Nimbus.2013-07-31 00:00:00')",93.1994397104
"('INFLOW.2013-07-31 00:00:00', 'stor_Nimbus.2013-07-31 00:00:00')",0.0
"('stor_Nimbus.2013-07-31 00:00:00', 'flow_Nimbus.2013-07-31 00:00:00')",93.1994397104
"('stor_Nimbus.2013-07-31 00:00:00', 'spill_Nimbus.2013-07-31 00:00:00')",0.0
"('spill_Nimbus.2013-07-31 00:00:00', 'flow_Nimbus.2013-07-31 00:00:00')",0.0
"('flow_Nimbus.2013-07-31 00:00:00', 'DELTA.2013-07-31 00:00:00')",93.1994397104
"('INFLOW.2013-07-31 00:00:00', 'stor_New Melones.2013-07-31 00:00:00')",62.2411787332
"('stor_New Melones.2013-07-31 00:00:00', 'flow_New Melones.2013-07-31 00:00:00')",60.2157546872
"('stor_New Melones.2013-07-31 00:00:00', 'spill_New Melones.2013-07-31 00:00:00')",0.0
"('spill_New Melones.2013-07-31 00:00:00', 'flow_New Melones.2013-07-31 00:00:00')",0.0
"('flow_New Melones.2013-07-31 00:00:00', 'DELTA.2013-07-31 00:00:00')",60.2157546872
"('INFLOW.2013-07-31 00:00:00', 'stor_Pine Flat.2013-07-31 00:00:00')",55.1723510452
"('stor_Pine Flat.2013-07-31 00:00:00', 'flow_Pine Flat.2013-07-31 00:00:00')",54.2869492869
"('stor_Pine Flat.2013-07-31 00:00:00', 'spill_Pine Flat.2013-07-31 00:00:00')",0.0
"('spill_Pine Flat.2013-07-31 00:00:00', 'flow_Pine Flat.2013-07-31 00:00:00')",0.0
"('flow_Pine Flat.2013-07-31 00:00:00', 'DELTA.2013-07-31 00:00:00')",54.2869492869
"('SUPERSOURCE', 'INFLOW.2013-08-31 00:00:00')",440.871637185
"('DELTA.2013-08-31 00:00:00', 'SUPERSINK')",484.13502267
"('INFLOW.2013-08-31 00:00:00', 'stor_Shasta.2013-08-31 00:00:00')",252.093174802
"('stor_Shasta.2013-08-31 00:00:00', 'flow_Shasta.2013-08-31 00:00:00')",247.439775236
"('stor_Shasta.2013-08-31 00:00:00', 'spill_Shasta.2013-08-31 00:00:00')",0.0
"('spill_Shasta.2013-08-31 00:00:00', 'flow_Shasta.2013-08-31 00:00:00')",0.0
"('flow_Shasta.2013-08-31 00:00:00', 'stor_Keswick.2013-08-31 00:00:00')",247.439775236
"('INFLOW.2013-08-31 00:00:00', 'stor_Keswick.2013-08-31 00:00:00')",0.0
"('stor_Keswick.2013-08-31 00:00:00', 'flow_Keswick.2013-08-31 00:00:00')",247.439775236
"('stor_Keswick.2013-08-31 00:00:00', 'spill_Keswick.2013-08-31 00:00:00')",0.0
"('spill_Keswick.2013-08-31 00:00:00', 'flow_Keswick.2013-08-31 00:00:00')",0.0
"('flow_Keswick.2013-08-31 00:00:00', 'DELTA.2013-08-31 00:00:00')",247.439775236
"('INFLOW.2013-08-31 00:00:00', 'stor_Folsom.2013-08-31 00:00:00')",96.9158630658
"('stor_Folsom.2013-08-31 00:00:00', 'flow_Folsom.2013-08-31 00:00:00')",95.4095458684
"('stor_Folsom.2013-08-31 00:00:00', 'spill_Folsom.2013-08-31 00:00:00')",0.0
"('spill_Folsom.2013-08-31 00:00:00', 'flow_Folsom.2013-08-31 00:00:00')",0.0
"('flow_Folsom.2013-08-31 00:00:00', 'stor_Nimbus.2013-08-31 00:00:00')",95.4095458684
"('INFLOW.2013-08-31 00:00:00', 'stor_Nimbus.2013-08-31 00:00:00')",0.0
"('stor_Nimbus.2013-08-31 00:00:00', 'flow_Nimbus.2013-08-31 00:00:00')",95.4095458684
"('stor_Nimbus.2013-08-31 00:00:00', 'spill_Nimbus.2013-08-31 00:00:00')",0.0
"('spill_Nimbus.2013-08-31 00:00:00', 'flow_Nimbus.2013-08-31 00:00:00')",0.0
"('flow_Nimbus.2013-08-31 00:00:00', 'DELTA.2013-08-31 00:00:00')",95.4095458684
"('INFLOW.2013-08-31 00:00:00', 'stor_New Melones.2013-08-31 00:00:00')",61.7430835677
"('stor_New Melones.2013-08-31 00:00:00', 'flow_New Melones.2013-08-31 00:00:00')",112.051587575
"('stor_New Melones.2013-08-31 00:00:00', 'spill_New Melones.2013-08-31 00:00:00')",0.0
"('spill_New Melones.2013-08-31 00:00:00', 'flow_New Melones.2013-08-31 00:00:00')",0.0
"('flow_New Melones.2013-08-31 00:00:00', 'DELTA.2013-08-31 00:00:00')",112.051587575
"('INFLOW.2013-08-31 00:00:00', 'stor_Pine Flat.2013-08-31 00:00:00')",30.1195157493
"('stor_Pine Flat.2013-08-31 00:00:00', 'flow_Pine Flat.2013-08-31 00:00:00')",29.234113991
"('stor_Pine Flat.2013-08-31 00:00:00', 'spill_Pine Flat.2013-08-31 00:00:00')",0.0
"('spill_Pine Flat.2013-08-31 00:00:00', 'flow_Pine Flat.2013-08-31 00:00:00')",0.0
"('flow_Pine Flat.2013-08-31 00:00:00', 'DELTA.2013-08-31 00:00:00')",29.234113991
"('SUPERSOURCE', 'INFLOW.2013-09-30 00:00:00')",400.930942257
"('DELTA.2013-09-30 00:00:00', 'SUPERSINK')",339.561957597
"('INFLOW.2013-09-30 00:00:00', 'stor_Shasta.2013-09-30 00:00:00')",254.969364451
"('stor_Shasta.2013-09-30 00:00:00', 'flow_Shasta.2013-09-30 00:00:00')",250.315964885
"('stor_Shasta.2013-09-30 00:00:00', 'spill_Shasta.2013-09-30 00:00:00')",0.0
"('spill_Shasta.2013-09-30 00:00:00', 'flow_Shasta.2013-09-30 00:00:00')",0.0
"('flow_Shasta.2013-09-30 00:00:00', 'stor_Keswick.2013-09-30 00:00:00')",250.315964885
"('INFLOW.2013-09-30 00:00:00', 'stor_Keswick.2013-09-30 00:00:00')",0.0
"('stor_Keswick.2013-09-30 00:00:00', 'flow_Keswick.2013-09-30 00:00:00')",250.315964885
"('stor_Keswick.2013-09-30 00:00:00', 'spill_Keswick.2013-09-30 00:00:00')",0.0
"('spill_Keswick.2013-09-30 00:00:00', 'flow_Keswick.2013-09-30 00:00:00')",0.0
"('flow_Keswick.2013-09-30 00:00:00', 'DELTA.2013-09-30 00:00:00')",250.315964885
"('INFLOW.2013-09-30 00:00:00', 'stor_Folsom.2013-09-30 00:00:00')",67.5233452772
"('stor_Folsom.2013-09-30 00:00:00', 'flow_Folsom.2013-09-30 00:00:00')",66.0170280798
"('stor_Folsom.2013-09-30 00:00:00', 'spill_Folsom.2013-09-30 00:00:00')",0.0
"('spill_Folsom.2013-09-30 00:00:00', 'flow_Folsom.2013-09-30 00:00:00')",0.0
"('flow_Folsom.2013-09-30 00:00:00', 'stor_Nimbus.2013-09-30 00:00:00')",66.0170280798
"('INFLOW.2013-09-30 00:00:00', 'stor_Nimbus.2013-09-30 00:00:00')",0.0
"('stor_Nimbus.2013-09-30 00:00:00', 'flow_Nimbus.2013-09-30 00:00:00')",66.0170280798
